ID	MonsterName	HeadIcon	ModelID	walkAnimName	IdleAnimName	HurtAnimName	HurtAnimTime	DieAnimName	ShowAniName	DropOutID	movespeed	Radius	hp	lv	power	att	def	hprecover	crit	critdamage	ignoredef	hpabsorb	tough	IsOnlyDamageValue	BloodHight	AttackList	SkillList	AIConfig	VisableArea
Mon_bsr_10	半兽人		Mon_bsr_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	2	4484	11		210	160	0	191	210	0	0	191	FALSE	-0.05	banshouren_huikan	zaisheng		Circle_5
Mon_bsr_11	半兽人		Mon_bsr_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	2	5668	12		254	188	0	240	254	0	0	240	FALSE	-0.05	banshouren_huikan	zaisheng		Circle_5
Mon_bsr_12	半兽人		Mon_bsr_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	2	6852	13		298	216	0	289	298	0	0	289	FALSE	-0.05	banshouren_huikan	zaisheng		Circle_5
Mon_bsr_13	半兽人		Mon_bsr_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	2	8036	14		342	244	0	338	342	0	0	338	FALSE	-0.05	banshouren_huikan	zaisheng		Circle_5
Mon_bsr_14	半兽人		Mon_bsr_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	2	9218	15		386	272	0	387	386	0	0	387	FALSE	-0.05	banshouren_huikan	zaisheng		Circle_5
Mon_bsr_15	半兽人		Mon_bsr_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	2	11228	16		477	330	0	482	477	0	0	482	FALSE	-0.05	banshouren_huikan	zaisheng		Circle_5
Mon_bsr_16	半兽人		Mon_bsr_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	2	13238	17		568	388	0	577	568	0	0	577	FALSE	-0.05	banshouren_huikan	zaisheng		Circle_5
Mon_bsr_17	半兽人		Mon_bsr_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	2	15248	18		659	446	0	672	659	0	0	672	FALSE	-0.05	banshouren_huikan	zaisheng		Circle_5
Mon_bsr_18	半兽人		Mon_bsr_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	2	17258	19		750	504	0	767	750	0	0	767	FALSE	-0.05	banshouren_huikan	zaisheng		Circle_5
Mon_bsr_19	半兽人		Mon_bsr_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	2	19268	20		840	562	0	860	840	0	0	860	FALSE	-0.05	banshouren_huikan	zaisheng		Circle_5
Mon_bsr_20	半兽人		Mon_bsr_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	2	21819	21		934	642	0	948	934	0	0	948	FALSE	-0.05	banshouren_huikan	zaisheng		Circle_5
Mon_bsr_21	半兽人		Mon_bsr_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	2	25370	22		1043	742	0	1056	1043	0	0	1056	FALSE	-0.05	banshouren_huikan	zaisheng		Circle_5
Mon_bsr_22	半兽人		Mon_bsr_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	2	29921	23		1167	862	0	1184	1167	0	0	1184	FALSE	-0.05	banshouren_huikan	zaisheng		Circle_5
Mon_bsr_23	半兽人		Mon_bsr_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	2	35472	24		1306	1002	0	1332	1306	0	0	1332	FALSE	-0.05	banshouren_huikan	zaisheng		Circle_5
Mon_bsr_24	半兽人		Mon_bsr_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	2	42021	25		1460	1162	0	1500	1460	0	0	1500	FALSE	-0.05	banshouren_huikan	zaisheng		Circle_5
Mon_klzs_00	骷髅战士		Mon_klzs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1	204	1		30	14	0	10	30	0	0	10	FALSE	-0.05	kulouzhanshi_huikan	kulouzhanshi_dunji		Circle_5
Mon_klzs_01	骷髅战士		Mon_klzs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1	288	2		39	16	0	18	39	0	0	18	FALSE	-0.05	kulouzhanshi_huikan	kulouzhanshi_dunji		Circle_5
Mon_klzs_02	骷髅战士		Mon_klzs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1	384	3		48	22	0	26	48	0	0	26	FALSE	-0.05	kulouzhanshi_huikan	kulouzhanshi_dunji		Circle_5
Mon_klzs_03	骷髅战士		Mon_klzs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1	432	4		57	28	0	34	57	0	0	34	FALSE	-0.05	kulouzhanshi_huikan	kulouzhanshi_dunji		Circle_5
Mon_klzs_04	骷髅战士		Mon_klzs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1	482	5		66	34	0	42	66	0	0	42	FALSE	-0.05	kulouzhanshi_huikan	kulouzhanshi_dunji		Circle_5
Mon_klzs_05	骷髅战士		Mon_klzs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1	812	6		92	54	0	62	92	0	0	62	FALSE	-0.05	kulouzhanshi_huikan	kulouzhanshi_dunji		Circle_5
Mon_klzs_06	骷髅战士		Mon_klzs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1	1322	7		118	74	0	82	118	0	0	82	FALSE	-0.05	kulouzhanshi_huikan	kulouzhanshi_dunji		Circle_5
Mon_klzs_07	骷髅战士		Mon_klzs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1	1932	8		144	94	0	102	144	0	0	102	FALSE	-0.05	kulouzhanshi_huikan	kulouzhanshi_dunji		Circle_5
Mon_klzs_08	骷髅战士		Mon_klzs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1	2582	9		170	114	0	122	170	0	0	122	FALSE	-0.05	kulouzhanshi_huikan	kulouzhanshi_dunji		Circle_5
Mon_klzs_09	骷髅战士		Mon_klzs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1	3300	10		196	132	0	142	196	0	0	142	FALSE	-0.05	kulouzhanshi_huikan	kulouzhanshi_dunji		Circle_5
Mon_klzs_10	骷髅战士		Mon_klzs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1	4484	11		250	160	0	191	250	0	0	191	FALSE	-0.05	kulouzhanshi_huikan	kulouzhanshi_dunji		Circle_5
Mon_klzs_11	骷髅战士		Mon_klzs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1	5668	12		304	188	0	240	304	0	0	240	FALSE	-0.05	kulouzhanshi_huikan	kulouzhanshi_dunji		Circle_5
Mon_klzs_12	骷髅战士		Mon_klzs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1	6852	13		358	216	0	289	358	0	0	289	FALSE	-0.05	kulouzhanshi_huikan	kulouzhanshi_dunji		Circle_5
Mon_klzs_13	骷髅战士		Mon_klzs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1	8036	14		412	244	0	338	412	0	0	338	FALSE	-0.05	kulouzhanshi_huikan	kulouzhanshi_dunji		Circle_5
Mon_klzs_14	骷髅战士		Mon_klzs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1	9218	15		468	272	0	387	468	0	0	387	FALSE	-0.05	kulouzhanshi_huikan	kulouzhanshi_dunji		Circle_5
Mon_klzs_15	骷髅战士		Mon_klzs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1	11228	16		560	330	0	482	560	0	0	482	FALSE	-0.05	kulouzhanshi_huikan	kulouzhanshi_dunji		Circle_5
Mon_klzs_16	骷髅战士		Mon_klzs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1	13238	17		652	388	0	577	652	0	0	577	FALSE	-0.05	kulouzhanshi_huikan	kulouzhanshi_dunji		Circle_5
Mon_klzs_17	骷髅战士		Mon_klzs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1	15248	18		744	446	0	672	744	0	0	672	FALSE	-0.05	kulouzhanshi_huikan	kulouzhanshi_dunji		Circle_5
Mon_klzs_18	骷髅战士		Mon_klzs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1	17258	19		836	504	0	767	836	0	0	767	FALSE	-0.05	kulouzhanshi_huikan	kulouzhanshi_dunji		Circle_5
Mon_klzs_19	骷髅战士		Mon_klzs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1	19268	20		928	562	0	860	928	0	0	860	FALSE	-0.05	kulouzhanshi_huikan	kulouzhanshi_dunji		Circle_5
Mon_klzs_20	骷髅战士		Mon_klzs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1	21819	21		1052	642	0	948	1052	0	0	948	FALSE	-0.05	kulouzhanshi_huikan	kulouzhanshi_dunji		Circle_5
Mon_klzs_21	骷髅战士		Mon_klzs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1	25370	22		1206	742	0	1056	1206	0	0	1056	FALSE	-0.05	kulouzhanshi_huikan	kulouzhanshi_dunji		Circle_5
Mon_klzs_22	骷髅战士		Mon_klzs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1	29921	23		1390	862	0	1184	1390	0	0	1184	FALSE	-0.05	kulouzhanshi_huikan	kulouzhanshi_dunji		Circle_5
Mon_klzs_23	骷髅战士		Mon_klzs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1	35472	24		1604	1002	0	1332	1604	0	0	1332	FALSE	-0.05	kulouzhanshi_huikan	kulouzhanshi_dunji		Circle_5
Mon_klzs_24	骷髅战士		Mon_klzs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	3	1	42021	25		1848	1162	0	1500	1848	0	0	1500	FALSE	-0.05	kulouzhanshi_huikan	kulouzhanshi_dunji		Circle_5
Mon_klgjs_00	骷髅弓箭手		Mon_klgjs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	4	1.5	120	1		25	1	0	10	25	0	0	10	FALSE	-0.05	xulijian	sansheJ	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	Circle_10
Mon_klgjs_01	骷髅弓箭手		Mon_klgjs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	4	1.5	181	2		29	3	0	18	29	0	0	18	FALSE	-0.05	xulijian	sansheJ	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	Circle_10
Mon_klgjs_02	骷髅弓箭手		Mon_klgjs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	4	1.5	242	3		33	5	0	26	33	0	0	26	FALSE	-0.05	xulijian	sansheJ	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	Circle_10
Mon_klgjs_03	骷髅弓箭手		Mon_klgjs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	4	1.5	304	4		37	7	0	34	37	0	0	34	FALSE	-0.05	xulijian	sansheJ	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	Circle_10
Mon_klgjs_04	骷髅弓箭手		Mon_klgjs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	4	1.5	427	5		41	9	0	42	41	0	0	42	FALSE	-0.05	xulijian	sansheJ	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	Circle_10
Mon_klgjs_05	骷髅弓箭手		Mon_klgjs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	4	1.5	680	6		64	20	0	62	64	0	0	62	FALSE	-0.05	xulijian	sansheJ	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	Circle_10
Mon_klgjs_06	骷髅弓箭手		Mon_klgjs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	4	1.5	1144	7		87	31	0	82	87	0	0	82	FALSE	-0.05	xulijian	sansheJ	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	Circle_10
Mon_klgjs_07	骷髅弓箭手		Mon_klgjs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	4	1.5	1656	8		110	42	0	102	110	0	0	102	FALSE	-0.05	xulijian	sansheJ	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	Circle_10
Mon_klgjs_08	骷髅弓箭手		Mon_klgjs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	4	1.5	2268	9		133	53	0	122	133	0	0	122	FALSE	-0.05	xulijian	sansheJ	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	Circle_10
Mon_klgjs_09	骷髅弓箭手		Mon_klgjs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	4	1.5	2978	10		156	65	0	142	156	0	0	142	FALSE	-0.05	xulijian	sansheJ	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	Circle_10
Mon_klgjs_10	骷髅弓箭手		Mon_klgjs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	4	1.5	3638	11		204	95	0	191	204	0	0	191	FALSE	-0.05	xulijian	sansheJ	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	Circle_10
Mon_klgjs_11	骷髅弓箭手		Mon_klgjs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	4	1.5	4398	12		252	125	0	240	252	0	0	240	FALSE	-0.05	xulijian	sansheJ	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	Circle_10
Mon_klgjs_12	骷髅弓箭手		Mon_klgjs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	4	1.5	5258	13		300	155	0	289	300	0	0	289	FALSE	-0.05	xulijian	sansheJ	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	Circle_10
Mon_klgjs_13	骷髅弓箭手		Mon_klgjs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	4	1.5	6218	14		348	185	0	338	348	0	0	338	FALSE	-0.05	xulijian	sansheJ	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	Circle_10
Mon_klgjs_14	骷髅弓箭手		Mon_klgjs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	4	1.5	7276	15		396	215	0	387	396	0	0	387	FALSE	-0.05	xulijian	sansheJ	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	Circle_10
Mon_klgjs_15	骷髅弓箭手		Mon_klgjs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	4	1.5	8981	16		490	262	0	482	490	0	0	482	FALSE	-0.05	xulijian	sansheJ	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	Circle_10
Mon_klgjs_16	骷髅弓箭手		Mon_klgjs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	4	1.5	10686	17		584	309	0	577	584	0	0	577	FALSE	-0.05	xulijian	sansheJ	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	Circle_10
Mon_klgjs_17	骷髅弓箭手		Mon_klgjs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	4	1.5	12391	18		678	356	0	672	678	0	0	672	FALSE	-0.05	xulijian	sansheJ	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	Circle_10
Mon_klgjs_18	骷髅弓箭手		Mon_klgjs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	4	1.5	14096	19		772	403	0	767	772	0	0	767	FALSE	-0.05	xulijian	sansheJ	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	Circle_10
Mon_klgjs_19	骷髅弓箭手		Mon_klgjs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	4	1.5	15802	20		866	450	0	860	866	0	0	860	FALSE	-0.05	xulijian	sansheJ	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	Circle_10
Mon_klgjs_20	骷髅弓箭手		Mon_klgjs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	4	1.5	17802	21		968	502	0	948	968	0	0	948	FALSE	-0.05	xulijian	sansheJ	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	Circle_10
Mon_klgjs_21	骷髅弓箭手		Mon_klgjs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	4	1.5	20663	22		1095	569	0	1056	1095	0	0	1056	FALSE	-0.05	xulijian	sansheJ	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	Circle_10
Mon_klgjs_22	骷髅弓箭手		Mon_klgjs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	4	1.5	24324	23		1247	651	0	1184	1247	0	0	1184	FALSE	-0.05	xulijian	sansheJ	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	Circle_10
Mon_klgjs_23	骷髅弓箭手		Mon_klgjs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	4	1.5	28785	24		1424	748	0	1332	1424	0	0	1332	FALSE	-0.05	xulijian	sansheJ	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	Circle_10
Mon_klgjs_24	骷髅弓箭手		Mon_klgjs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	4	1.5	34106	25		1626	860	0	1500	1626	0	0	1500	FALSE	-0.05	xulijian	sansheJ	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	Circle_10
Mon_klfs_00	骷髅法师		Mon_klfs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	156	1		40	3	0	10	40	0	0	10	FALSE	-0.05	huodanshu	zuzhoushu|anyinghudun	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_klfs_01	骷髅法师		Mon_klfs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	181	2		52	6	0	18	52	0	0	18	FALSE	-0.05	huodanshu	zuzhoushu|anyinghudun	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_klfs_02	骷髅法师		Mon_klfs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	242	3		64	9	0	26	64	0	0	26	FALSE	-0.05	huodanshu	zuzhoushu|anyinghudun	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_klfs_03	骷髅法师		Mon_klfs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	303	4		76	12	0	34	76	0	0	34	FALSE	-0.05	huodanshu	zuzhoushu|anyinghudun	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_klfs_04	骷髅法师		Mon_klfs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	427	5		88	15	0	42	88	0	0	42	FALSE	-0.05	huodanshu	zuzhoushu|anyinghudun	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_klfs_05	骷髅法师		Mon_klfs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	680	6		117	30	0	62	117	0	0	62	FALSE	-0.05	huodanshu	zuzhoushu|anyinghudun	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_klfs_06	骷髅法师		Mon_klfs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	1144	7		146	45	0	82	146	0	0	82	FALSE	-0.05	huodanshu	zuzhoushu|anyinghudun	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_klfs_07	骷髅法师		Mon_klfs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	1656	8		175	60	0	102	175	0	0	102	FALSE	-0.05	huodanshu	zuzhoushu|anyinghudun	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_klfs_08	骷髅法师		Mon_klfs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	2268	9		204	75	0	122	204	0	0	122	FALSE	-0.05	huodanshu	zuzhoushu|anyinghudun	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_klfs_09	骷髅法师		Mon_klfs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	2978	10		230	90	0	142	230	0	0	142	FALSE	-0.05	huodanshu	zuzhoushu|anyinghudun	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_klfs_10	骷髅法师		Mon_klfs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	3638	11		280	123	0	191	280	0	0	191	FALSE	-0.05	huodanshu	zuzhoushu|anyinghudun	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_klfs_11	骷髅法师		Mon_klfs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	4398	12		330	156	0	240	330	0	0	240	FALSE	-0.05	huodanshu	zuzhoushu|anyinghudun	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_klfs_12	骷髅法师		Mon_klfs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	5258	13		380	189	0	289	380	0	0	289	FALSE	-0.05	huodanshu	zuzhoushu|anyinghudun	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_klfs_13	骷髅法师		Mon_klfs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	6218	14		430	222	0	338	430	0	0	338	FALSE	-0.05	huodanshu	zuzhoushu|anyinghudun	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_klfs_14	骷髅法师		Mon_klfs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	7276	15		480	255	0	387	480	0	0	387	FALSE	-0.05	huodanshu	zuzhoushu|anyinghudun	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_klfs_15	骷髅法师		Mon_klfs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	8981	16		604	312	0	482	604	0	0	482	FALSE	-0.05	huodanshu	zuzhoushu|anyinghudun	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_klfs_16	骷髅法师		Mon_klfs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	10686	17		728	369	0	577	728	0	0	577	FALSE	-0.05	huodanshu	zuzhoushu|anyinghudun	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_klfs_17	骷髅法师		Mon_klfs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	12391	18		852	426	0	672	852	0	0	672	FALSE	-0.05	huodanshu	zuzhoushu|anyinghudun	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_klfs_18	骷髅法师		Mon_klfs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	14096	19		976	483	0	767	976	0	0	767	FALSE	-0.05	huodanshu	zuzhoushu|anyinghudun	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_klfs_19	骷髅法师		Mon_klfs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	15802	20		1100	540	0	860	1100	0	0	860	FALSE	-0.05	huodanshu	zuzhoushu|anyinghudun	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_klfs_20	骷髅法师		Mon_klfs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	17802	21		1240	607	0	948	1240	0	0	948	FALSE	-0.05	huodanshu	zuzhoushu|anyinghudun	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_klfs_21	骷髅法师		Mon_klfs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	20663	22		1410	684	0	1056	1410	0	0	1056	FALSE	-0.05	huodanshu	zuzhoushu|anyinghudun	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_klfs_22	骷髅法师		Mon_klfs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	24324	23		1610	771	0	1184	1610	0	0	1184	FALSE	-0.05	huodanshu	zuzhoushu|anyinghudun	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_klfs_23	骷髅法师		Mon_klfs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	28785	24		1830	868	0	1332	1830	0	0	1332	FALSE	-0.05	huodanshu	zuzhoushu|anyinghudun	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
Mon_klfs_24	骷髅法师		Mon_klfs_00	xingzou	daiji	shoushang	0.2	siwang	show	jinbi	5	1.5	34106	25		2100	975	0	1500	2100	0	0	1500	FALSE	-0.05	huodanshu	zuzhoushu|anyinghudun	{"MoveConfig":{"MaxDistance":10,"MinDistance":3,"Close":false},"AttackConfig":{},"SkillConfig":[{},{},{},{}]}	
